Date,Open,High,Low,Close,Adj Close,Volume
2022-11-22,0.976020,0.976240,0.971800,0.976020,0.976020,0
2022-11-23,0.969830,0.971050,0.963200,0.969830,0.969830,0
2022-11-24,0.960040,0.963050,0.957100,0.960040,0.960040,0
2022-11-25,0.960790,0.965610,0.958860,0.960790,0.960790,0
2022-11-28,0.964550,0.966890,0.952680,0.964550,0.964550,0
2022-11-29,0.966600,0.968480,0.962080,0.966600,0.966600,0
2022-11-30,0.968570,0.971600,0.962040,0.968570,0.968570,0
2022-12-01,0.959200,0.961730,0.949540,0.959200,0.959200,0
2022-12-02,0.949810,0.958390,0.948300,0.949810,0.949810,0
2022-12-05,0.948390,0.953070,0.943920,0.948390,0.948390,0
2022-12-06,0.952660,0.954470,0.949480,0.952660,0.952660,0
2022-12-07,0.955200,0.957510,0.948210,0.955200,0.955200,0
2022-12-08,0.951180,0.953140,0.946690,0.951180,0.951180,0
2022-12-09,0.947000,0.950570,0.944430,0.947000,0.947000,0
2022-12-12,0.950370,0.951740,0.945250,0.950370,0.950370,0
2022-12-13,0.948610,0.949730,0.937300,0.948610,0.948610,0
2022-12-14,0.941030,0.941610,0.937220,0.941030,0.941030,0
2022-12-15,0.936650,0.942740,0.932350,0.936650,0.936650,0
2022-12-16,0.939800,0.943450,0.937800,0.939800,0.939800,0
2022-12-19,0.944730,0.945430,0.938174,0.944730,0.944730,0
2022-12-20,0.942100,0.945120,0.938480,0.942100,0.942100,0
2022-12-21,0.941000,0.943660,0.939540,0.941000,0.941000,0
2022-12-22,0.942500,0.944820,0.938310,0.942500,0.942500,0
2022-12-23,0.943100,0.944470,0.940630,0.943100,0.943100,0
2022-12-26,0.937400,0.942600,0.940100,0.937400,0.937400,0
2022-12-27,0.939830,0.942290,0.937295,0.939830,0.939830,0
2022-12-28,0.940100,0.942160,0.936830,0.940100,0.940100,0
2022-12-29,0.940800,0.942300,0.937190,0.940800,0.940800,0
2022-12-30,0.938020,0.939920,0.934760,0.938020,0.938020,0
2023-01-02,0.933730,0.938680,0.933500,0.933730,0.933730,0
2023-01-03,0.936530,0.950430,0.936100,0.936530,0.936530,0
2023-01-04,0.948150,0.948230,0.940600,0.948150,0.948150,0
2023-01-05,0.942830,0.950970,0.940500,0.942830,0.942830,0
2023-01-06,0.950370,0.953720,0.941420,0.950370,0.950370,0
2023-01-09,0.938410,0.938720,0.929410,0.938410,0.938410,0
2023-01-10,0.931690,0.933430,0.929640,0.931690,0.931690,0
2023-01-11,0.931190,0.932240,0.928100,0.931190,0.931190,0
2023-01-12,0.928850,0.931270,0.922650,0.928850,0.928850,0
2023-01-13,0.920790,0.927590,0.920150,0.920790,0.920790,0
2023-01-16,0.923820,0.925700,0.919500,0.923820,0.923820,0
2023-01-17,0.923350,0.927040,0.920040,0.923350,0.923350,0
2023-01-18,0.926500,0.928760,0.918740,0.926500,0.926500,0
2023-01-19,0.926110,0.927390,0.923100,0.926110,0.926110,0
2023-01-20,0.923030,0.925530,0.921100,0.923030,0.923030,0
2023-01-23,0.920410,0.921870,0.915790,0.920380,0.920380,0
2023-01-24,0.919600,0.922570,0.917700,0.919600,0.919600,0
2023-01-25,0.918430,0.920970,0.915530,0.918430,0.918430,0
2023-01-26,0.915580,0.921520,0.914700,0.915580,0.915580,0
2023-01-27,0.917900,0.922610,0.917300,0.917900,0.917900,0
2023-01-30,0.919840,0.921270,0.916170,0.919840,0.919840,0
2023-01-31,0.921600,0.925570,0.920100,0.921600,0.921600,0
2023-02-01,0.920730,0.921410,0.915380,0.920730,0.920730,0
2023-02-02,0.908030,0.918470,0.906900,0.908030,0.908030,0
2023-02-03,0.917000,0.924980,0.914020,0.917000,0.917000,0
2023-02-06,0.926710,0.932980,0.925900,0.926710,0.926710,0
2023-02-07,0.931900,0.937250,0.930579,0.931900,0.931900,0
2023-02-08,0.931990,0.933110,0.929350,0.931990,0.931990,0
2023-02-09,0.933200,0.933570,0.926750,0.933200,0.933200,0
2023-02-10,0.930900,0.937270,0.930080,0.930900,0.930900,0
2023-02-13,0.936530,0.938330,0.932400,0.936530,0.936530,0
2023-02-14,0.931930,0.933710,0.926060,0.931930,0.931930,0
2023-02-15,0.931470,0.937560,0.930700,0.931470,0.931470,0
2023-02-16,0.935300,0.938460,0.932640,0.935300,0.935300,0
2023-02-17,0.937580,0.942170,0.936200,0.937580,0.937580,0
2023-02-20,0.935940,0.937070,0.934100,0.935940,0.935940,0
2023-02-21,0.936100,0.939420,0.934960,0.936100,0.936100,0
2023-02-22,0.938790,0.941700,0.937600,0.938790,0.938790,0
2023-02-23,0.942880,0.945000,0.940700,0.942880,0.942880,0
2023-02-24,0.943570,0.948970,0.942130,0.943570,0.943570,0
2023-02-27,0.947440,0.949350,0.941740,0.947440,0.947440,0
2023-02-28,0.942400,0.944970,0.939408,0.942400,0.942400,0
2023-03-01,0.945420,0.946460,0.935360,0.945420,0.945420,0
2023-03-02,0.937300,0.944870,0.936970,0.937300,0.937300,0
2023-03-03,0.943420,0.944170,0.940800,0.943420,0.943420,0
2023-03-06,0.941070,0.941350,0.935120,0.941070,0.941070,0
2023-03-07,null,null,null,null,null,null
2023-03-08,0.947700,0.948300,0.947300,0.948000,0.948000,0
